sent,tags,parse
"What did the President think , the reporter asked , of Fang 's comments to NBC criticizing Washington for its "" double standard "" on human rights in China ?","What/WP did/VBD the/DT President/NNP think/VB ,/, the/DT reporter/NN asked/VBD ,/, of/IN Fang/NNP 's/POS comments/NNS to/TO NBC/NNP criticizing/NNP Washington/NNP for/IN its/PRP$ ''/'' double/VB standard/NN ''/'' on/IN human/JJ rights/NNS in/IN China/NNP ?/."," dobj(think-5, What-1) aux(think-5, did-2) det(President-4, the-3) nsubj(think-5, President-4) root(ROOT-0, think-5) det(reporter-8, the-7) nsubj(asked-9, reporter-8) ccomp(think-5, asked-9) case(comments-14, of-11) nmod:poss(comments-14, Fang-12) case(Fang-12, 's-13) nmod:of(asked-9, comments-14) case(Washington-18, to-15) compound(Washington-18, NBC-16) compound(Washington-18, criticizing-17) nmod:to(asked-9, Washington-18) case(its-20, for-19) nmod:for(Washington-18, its-20) ccomp(asked-9, double-22) dobj(double-22, standard-23) case(rights-27, on-25) amod(rights-27, human-26) nmod:on(double-22, rights-27) case(China-29, in-28) nmod:in(asked-9, China-29)  "
"Nobody can accuse Donahue of criticizing any form of deviant behavior , so it 's appropriate that he himself will be honored as GLAAD 's "" Media Person of the Year . ""","Nobody/NN can/MD accuse/VB Donahue/NNP of/IN criticizing/VBG any/DT form/NN of/IN deviant/JJ behavior/NN ,/, so/IN it/PRP 's/VBZ appropriate/JJ that/IN he/PRP himself/PRP will/MD be/VB honored/VBN as/IN GLAAD/NNP 's/POS ''/'' Media/NNP Person/NNP of/IN the/DT Year/NN ./. ''/''"," nsubj(accuse-3, Nobody-1) aux(accuse-3, can-2) root(ROOT-0, accuse-3) dobj(accuse-3, Donahue-4) mark(criticizing-6, of-5) acl(Donahue-4, criticizing-6) det(form-8, any-7) dobj(criticizing-6, form-8) case(behavior-11, of-9) amod(behavior-11, deviant-10) nmod:of(form-8, behavior-11) mark(appropriate-16, so-13) nsubj(appropriate-16, it-14) cop(appropriate-16, 's-15) dep(behavior-11, appropriate-16) mark(he-18, that-17) dep(appropriate-16, he-18) nsubjpass(honored-22, himself-19) aux(honored-22, will-20) auxpass(honored-22, be-21) ccomp(appropriate-16, honored-22) case(GLAAD-24, as-23) nmod:'s(honored-22, GLAAD-24) case(GLAAD-24, 's-25) compound(Person-28, Media-27) dobj(accuse-3, Person-28) case(Year-31, of-29) det(Year-31, the-30) nmod:of(Person-28, Year-31)  "
"Furthermore , criticizing the deployment could put you at some risk , since charges of "" dual loyalty "" ( by Richard Cohen ) , "" second guessing .","Furthermore/RB ,/, criticizing/VBG the/DT deployment/NN could/MD put/VB you/PRP at/IN some/DT risk/NN ,/, since/IN charges/VBZ of/IN ''/'' dual/JJ loyalty/NN ''/'' -LRB-/-LRB- by/IN Richard/NNP Cohen/NNP -RRB-/-RRB- ,/, ''/'' second/JJ guessing/VBZ ./."," advmod(guessing-28, Furthermore-1) dep(guessing-28, criticizing-3) det(deployment-5, the-4) nsubj(put-7, deployment-5) aux(put-7, could-6) ccomp(criticizing-3, put-7) dobj(put-7, you-8) case(risk-11, at-9) det(risk-11, some-10) nmod:at(put-7, risk-11) mark(charges-14, since-13) acl(risk-11, charges-14) case(loyalty-18, of-15) amod(loyalty-18, dual-17) nmod:of(charges-14, loyalty-18) case(Cohen-23, by-21) compound(Cohen-23, Richard-22) dep(charges-14, Cohen-23) nsubj(guessing-28, second-27) root(ROOT-0, guessing-28)  "
"Was n't it true , I asked , that the very language they were now criticizing had been in the bill through several negotiating sessions , during which they 'd never criticized it but in fact had expressed support ?","Was/VBD n't/RB it/PRP true/JJ ,/, I/PRP asked/VBD ,/, that/IN the/DT very/JJ language/NN they/PRP were/VBD now/RB criticizing/VBG had/VBD been/VBN in/IN the/DT bill/NN through/IN several/JJ negotiating/NN sessions/NNS ,/, during/IN which/WDT they/PRP 'd/VBD never/RB criticized/VBN it/PRP but/CC in/IN fact/NN had/VBD expressed/VBN support/NN ?/."," cop(support-39, Was-1) neg(support-39, n't-2) mark(bill-21, it-3) nsubj(support-39, it-3) ccomp(asked-7, true-4) nsubj(asked-7, I-6) acl:relcl(it-3, asked-7) ref(it-3, that-9) det(language-12, the-10) amod(language-12, very-11) nsubj(bill-21, language-12) nsubj(expressed-38, language-12) nsubj(criticizing-16, they-13) aux(criticizing-16, were-14) advmod(criticizing-16, now-15) acl:relcl(language-12, criticizing-16) aux(bill-21, had-17) cop(bill-21, been-18) case(bill-21, in-19) det(bill-21, the-20) ccomp(asked-7, bill-21) case(sessions-25, through-22) amod(sessions-25, several-23) compound(sessions-25, negotiating-24) nmod:through(bill-21, sessions-25) nmod:during(criticized-32, sessions-25) case(which-28, during-27) ref(sessions-25, which-28) nsubj(criticized-32, they-29) aux(criticized-32, 'd-30) neg(criticized-32, never-31) acl:relcl(sessions-25, criticized-32) dobj(criticized-32, it-33) cc(bill-21, but-34) case(fact-36, in-35) nmod:in(expressed-38, fact-36) aux(expressed-38, had-37) ccomp(asked-7, expressed-38) conj:but(bill-21, expressed-38) root(ROOT-0, support-39)  "
That 's why the blond woman in the medical school ad happens not to mention that the tax she 's criticizing is a tobacco tax .,That/DT 's/VBZ why/WRB the/DT blond/JJ woman/NN in/IN the/DT medical/JJ school/NN ad/NN happens/VBZ not/RB to/TO mention/VB that/IN the/DT tax/NN she/PRP 's/VBZ criticizing/VBG is/VBZ a/DT tobacco/NN tax/NN ./.," nsubj('s-2, That-1) root(ROOT-0, 's-2) advmod(happens-12, why-3) det(woman-6, the-4) amod(woman-6, blond-5) nsubj(happens-12, woman-6) nsubj(mention-15, woman-6) case(ad-11, in-7) det(ad-11, the-8) amod(ad-11, medical-9) compound(ad-11, school-10) nmod:in(woman-6, ad-11) advcl('s-2, happens-12) neg(mention-15, not-13) mark(mention-15, to-14) xcomp(happens-12, mention-15) mark(tax-25, that-16) det(tax-18, the-17) nsubj(tax-25, tax-18) nsubj(criticizing-21, she-19) aux(criticizing-21, 's-20) acl:relcl(tax-18, criticizing-21) cop(tax-25, is-22) det(tax-25, a-23) compound(tax-25, tobacco-24) ccomp(mention-15, tax-25)  "
"Weyrich , seeking to fuel the flames , told Sununu that Darman was criticizing him in background interviews .","Weyrich/NNP ,/, seeking/VBG to/TO fuel/VB the/DT flames/NNS ,/, told/VBD Sununu/NNP that/IN Darman/NNP was/VBD criticizing/VBG him/PRP in/IN background/NN interviews/NNS ./."," nsubj(told-9, Weyrich-1) acl(Weyrich-1, seeking-3) mark(fuel-5, to-4) xcomp(seeking-3, fuel-5) det(flames-7, the-6) dobj(fuel-5, flames-7) root(ROOT-0, told-9) dobj(told-9, Sununu-10) mark(criticizing-14, that-11) nsubj(criticizing-14, Darman-12) aux(criticizing-14, was-13) ccomp(told-9, criticizing-14) dobj(criticizing-14, him-15) case(interviews-18, in-16) compound(interviews-18, background-17) nmod:in(criticizing-14, interviews-18)  "
The focus groups put together by their consultants must have told them that there were few votes to be won from criticizing the Bush administration on that issue .,The/DT focus/NN groups/NNS put/VBN together/RB by/IN their/PRP$ consultants/NNS must/MD have/VB told/VBN them/PRP that/IN there/EX were/VBD few/JJ votes/NNS to/TO be/VB won/VBN from/IN criticizing/VBG the/DT Bush/NNP administration/NN on/IN that/DT issue/NN ./.," det(groups-3, The-1) compound(groups-3, focus-2) nsubj(told-11, groups-3) acl(groups-3, put-4) advmod(put-4, together-5) case(consultants-8, by-6) nmod:poss(consultants-8, their-7) nmod:by(put-4, consultants-8) aux(told-11, must-9) aux(told-11, have-10) root(ROOT-0, told-11) dobj(told-11, them-12) mark(were-15, that-13) expl(were-15, there-14) ccomp(told-11, were-15) amod(votes-17, few-16) nsubj(were-15, votes-17) mark(won-20, to-18) auxpass(won-20, be-19) acl(votes-17, won-20) mark(criticizing-22, from-21) advcl(won-20, criticizing-22) det(administration-25, the-23) compound(administration-25, Bush-24) dobj(criticizing-22, administration-25) case(issue-28, on-26) det(issue-28, that-27) nmod:on(criticizing-22, issue-28)  "
By January Walesa was criticizing what he called the government 's slow pace of change .,By/IN January/NNP Walesa/NNP was/VBD criticizing/VBG what/WP he/PRP called/VBD the/DT government/NN 's/POS slow/JJ pace/NN of/IN change/NN ./.," case(January-2, By-1) nmod:by(criticizing-5, January-2) nsubj(criticizing-5, Walesa-3) aux(criticizing-5, was-4) root(ROOT-0, criticizing-5) dobj(called-8, what-6) nsubj(called-8, he-7) ccomp(criticizing-5, called-8) det(government-10, the-9) nmod:poss(pace-13, government-10) case(government-10, 's-11) amod(pace-13, slow-12) dobj(called-8, pace-13) case(change-15, of-14) nmod:of(pace-13, change-15)  "
The very media that now are criticizing it .,The/DT very/JJ media/NNS that/RB now/RB are/VBP criticizing/VBG it/PRP ./.," det(media-3, The-1) amod(media-3, very-2) nsubj(criticizing-7, media-3) advmod(now-5, that-4) advmod(criticizing-7, now-5) aux(criticizing-7, are-6) root(ROOT-0, criticizing-7) dobj(criticizing-7, it-8)  "
") He generally gained the respect of his audiences , even when criticizing their sacred cows . ""","-RRB-/RB He/PRP generally/RB gained/VBD the/DT respect/NN of/IN his/PRP$ audiences/NNS ,/, even/RB when/WRB criticizing/VBG their/PRP$ sacred/JJ cows/NNS ./. ''/''"," advmod(gained-4, -RRB--1) nsubj(gained-4, He-2) advmod(gained-4, generally-3) root(ROOT-0, gained-4) det(respect-6, the-5) dobj(gained-4, respect-6) case(audiences-9, of-7) nmod:poss(audiences-9, his-8) nmod:of(respect-6, audiences-9) advmod(criticizing-13, even-11) advmod(criticizing-13, when-12) advcl(gained-4, criticizing-13) nmod:poss(cows-16, their-14) amod(cows-16, sacred-15) dobj(criticizing-13, cows-16)  "
"##2100219 In late 1988 , as Emperor Hirohito lay dying , Nagasaki Mayor Hitoshi Motoshima broke a widely observed taboo by criticizing the once deified leader . ""","##/NNP 2100219/CD In/IN late/JJ 1988/CD ,/, as/IN Emperor/NNP Hirohito/NNP lay/VBD dying/VBG ,/, Nagasaki/NNP Mayor/NNP Hitoshi/NNP Motoshima/NNP broke/VBD a/DT widely/RB observed/JJ taboo/NN by/IN criticizing/VBG the/DT once/RB deified/JJ leader/NN ./. ''/''"," nmod:in(broke-17, ##-1) nummod(##-1, 2100219-2) case(##-1, In-3) amod(1988-5, late-4) dep(##-1, 1988-5) mark(lay-10, as-7) compound(Hirohito-9, Emperor-8) nsubj(lay-10, Hirohito-9) advcl(broke-17, lay-10) xcomp(lay-10, dying-11) compound(Motoshima-16, Nagasaki-13) compound(Motoshima-16, Mayor-14) compound(Motoshima-16, Hitoshi-15) nsubj(broke-17, Motoshima-16) root(ROOT-0, broke-17) det(taboo-21, a-18) advmod(observed-20, widely-19) amod(taboo-21, observed-20) dobj(broke-17, taboo-21) mark(criticizing-23, by-22) advcl(broke-17, criticizing-23) det(leader-27, the-24) advmod(deified-26, once-25) amod(leader-27, deified-26) dobj(criticizing-23, leader-27)  "
"Though the Japanese constitution guarantees freedom of speech , the taboo against criticizing the royal family is almost never violated .","Though/IN the/DT Japanese/JJ constitution/NN guarantees/VBZ freedom/NN of/IN speech/NN ,/, the/DT taboo/NN against/IN criticizing/VBG the/DT royal/JJ family/NN is/VBZ almost/RB never/RB violated/VBN ./."," mark(guarantees-5, Though-1) det(constitution-4, the-2) amod(constitution-4, Japanese-3) nsubj(guarantees-5, constitution-4) advcl(violated-20, guarantees-5) dobj(guarantees-5, freedom-6) case(speech-8, of-7) nmod:of(freedom-6, speech-8) det(taboo-11, the-10) nsubjpass(violated-20, taboo-11) mark(criticizing-13, against-12) acl(taboo-11, criticizing-13) det(family-16, the-14) amod(family-16, royal-15) dobj(criticizing-13, family-16) auxpass(violated-20, is-17) advmod(violated-20, almost-18) neg(violated-20, never-19) root(ROOT-0, violated-20)  "
"In Carter 's defense , even among the many voices criticizing him for appearing weak and vacillating , there was none that I remember willing to say , "" Just cut off negotiations and walk away . ""","In/IN Carter/NNP 's/POS defense/NN ,/, even/RB among/IN the/DT many/JJ voices/NNS criticizing/VBG him/PRP for/IN appearing/VBG weak/JJ and/CC vacillating/VBG ,/, there/EX was/VBD none/VBN that/IN I/PRP remember/VBP willing/JJ to/TO say/VB ,/, ''/'' Just/RB cut/VB off/RP negotiations/NNS and/CC walk/VB away/RP ./. ''/''"," case(defense-4, In-1) nmod:poss(defense-4, Carter-2) case(Carter-2, 's-3) nmod:in(none-21, defense-4) advmod(none-21, even-6) case(voices-10, among-7) det(voices-10, the-8) amod(voices-10, many-9) nmod:among(even-6, voices-10) acl(voices-10, criticizing-11) dobj(criticizing-11, him-12) mark(appearing-14, for-13) advcl(criticizing-11, appearing-14) xcomp(appearing-14, weak-15) cc(appearing-14, and-16) advcl(criticizing-11, vacillating-17) conj:and(appearing-14, vacillating-17) expl(none-21, there-19) auxpass(none-21, was-20) root(ROOT-0, none-21) mark(remember-24, that-22) nsubj(remember-24, I-23) ccomp(none-21, remember-24) xcomp(remember-24, willing-25) mark(say-27, to-26) xcomp(willing-25, say-27) advmod(cut-31, Just-30) ccomp(none-21, cut-31) compound:prt(cut-31, off-32) dobj(cut-31, negotiations-33) cc(cut-31, and-34) ccomp(none-21, walk-35) conj:and(cut-31, walk-35) compound:prt(walk-35, away-36)  "
"The MLA lecturers are slowpokes : more than a year ago , the ultra-chic Edward Said , the PLO apologist who holds a day job teaching literary theory at Columbia , made a point of criticizing the "" badgering , hectoring , authoritative tone "" of much of contemporary cultural studies .","The/DT MLA/JJ lecturers/NNS are/VBP slowpokes/JJ :/: more/JJR than/IN a/DT year/NN ago/RB ,/, the/DT ultra-chic/JJ Edward/NNP Said/NNP ,/, the/DT PLO/NNP apologist/NN who/WP holds/VBZ a/DT day/NN job/NN teaching/VBG literary/JJ theory/NN at/IN Columbia/NNP ,/, made/VBD a/DT point/NN of/IN criticizing/VBG the/DT ''/'' badgering/VBG ,/, hectoring/NN ,/, authoritative/JJ tone/NN ''/'' of/IN much/RB of/IN contemporary/JJ cultural/JJ studies/NNS ./."," det(lecturers-3, The-1) amod(lecturers-3, MLA-2) nsubj(slowpokes-5, lecturers-3) cop(slowpokes-5, are-4) root(ROOT-0, slowpokes-5) advmod(a-9, more-7) mwe(more-7, than-8) nummod(year-10, a-9) nmod:npmod(ago-11, year-10) advmod(made-32, ago-11) det(Said-16, the-13) amod(Said-16, ultra-chic-14) compound(Said-16, Edward-15) nsubj(made-32, Said-16) det(apologist-20, the-18) compound(apologist-20, PLO-19) appos(Said-16, apologist-20) nsubj(holds-22, apologist-20) ref(apologist-20, who-21) acl:relcl(apologist-20, holds-22) det(job-25, a-23) compound(job-25, day-24) dobj(holds-22, job-25) acl(job-25, teaching-26) amod(theory-28, literary-27) dobj(teaching-26, theory-28) case(Columbia-30, at-29) nmod:at(teaching-26, Columbia-30) parataxis(slowpokes-5, made-32) det(point-34, a-33) dobj(made-32, point-34) mark(criticizing-36, of-35) acl(point-34, criticizing-36) dobj(criticizing-36, the-37) acl(the-37, badgering-39) compound(tone-44, hectoring-41) amod(tone-44, authoritative-43) appos(the-37, tone-44) case(much-47, of-46) nmod:of(tone-44, much-47) case(studies-51, of-48) amod(studies-51, contemporary-49) amod(studies-51, cultural-50) nmod:of(tone-44, studies-51)  "
"( I was originally detained for criticizing the Soviet Union 's invasion of Hungary ; like countless other prisoners , I was never formally charged , tried or sentenced . )","-LRB-/-LRB- I/PRP was/VBD originally/RB detained/VBN for/IN criticizing/VBG the/DT Soviet/NNP Union/NNP 's/POS invasion/NN of/IN Hungary/NNP ;/: like/IN countless/JJ other/JJ prisoners/NNS ,/, I/PRP was/VBD never/RB formally/RB charged/VBN ,/, tried/VBN or/CC sentenced/VBN ./. -RRB-/-RRB-"," nsubjpass(detained-5, I-2) auxpass(detained-5, was-3) advmod(detained-5, originally-4) root(ROOT-0, detained-5) mark(criticizing-7, for-6) advcl(detained-5, criticizing-7) det(Union-10, the-8) compound(Union-10, Soviet-9) nmod:poss(invasion-12, Union-10) case(Union-10, 's-11) dobj(criticizing-7, invasion-12) case(Hungary-14, of-13) nmod:of(invasion-12, Hungary-14) case(prisoners-19, like-16) amod(prisoners-19, countless-17) amod(prisoners-19, other-18) nmod:like(charged-25, prisoners-19) nsubjpass(charged-25, I-21) nsubjpass(tried-27, I-21) nsubjpass(sentenced-29, I-21) auxpass(charged-25, was-22) neg(charged-25, never-23) advmod(charged-25, formally-24) parataxis(detained-5, charged-25) parataxis(detained-5, tried-27) conj:or(charged-25, tried-27) cc(charged-25, or-28) parataxis(detained-5, sentenced-29) conj:or(charged-25, sentenced-29)  "
"<p> When she resists criticizing the studios , speculating on the emotional life of the waitress Weiss ca n't control his impatience .","<p>/NN When/WRB she/PRP resists/VBZ criticizing/VBG the/DT studios/NNS ,/, speculating/VBG on/IN the/DT emotional/JJ life/NN of/IN the/DT waitress/NNP Weiss/NNP ca/MD n't/RB control/VB his/PRP$ impatience/NN ./."," nsubj(control-20, <p>-1) advmod(resists-4, When-2) nsubj(resists-4, she-3) acl:relcl(<p>-1, resists-4) xcomp(resists-4, criticizing-5) det(studios-7, the-6) dobj(criticizing-5, studios-7) xcomp(resists-4, speculating-9) case(life-13, on-10) det(life-13, the-11) amod(life-13, emotional-12) nmod:on(speculating-9, life-13) case(Weiss-17, of-14) det(Weiss-17, the-15) compound(Weiss-17, waitress-16) nmod:of(life-13, Weiss-17) aux(control-20, ca-18) neg(control-20, n't-19) root(ROOT-0, control-20) nmod:poss(impatience-22, his-21) dobj(control-20, impatience-22)  "
"AD is a compendium of articles and documents either criticizing Soviet policies or containing facts perceived to be detrimental to Soviet prestige -- a category that includes virtually everything by Henry Kissinger , whose analyses are especially despised by the Kremlin ; all the evil-empire rhetoric of former president Ronald Reagan ; and columns by Jack Anderson , Rowland Evans and Robert Novak , and George Will .","AD/NNP is/VBZ a/DT compendium/NN of/IN articles/NNS and/CC documents/NNS either/CC criticizing/VBG Soviet/JJ policies/NNS or/CC containing/VBG facts/NNS perceived/VBN to/TO be/VB detrimental/JJ to/TO Soviet/JJ prestige/NN --/: a/DT category/NN that/WDT includes/VBZ virtually/RB everything/NN by/IN Henry/NNP Kissinger/NNP ,/, whose/WP$ analyses/NNS are/VBP especially/RB despised/VBN by/IN the/DT Kremlin/NNP ;/: all/PDT the/DT evil-empire/JJ rhetoric/NN of/IN former/JJ president/NN Ronald/NNP Reagan/NNP ;/: and/CC columns/NNS by/IN Jack/NNP Anderson/NNP ,/, Rowland/NNP Evans/NNP and/CC Robert/NNP Novak/NNP ,/, and/CC George/NNP Will/NNP ./."," nsubj(compendium-4, AD-1) cop(compendium-4, is-2) det(compendium-4, a-3) root(ROOT-0, compendium-4) case(articles-6, of-5) nmod:of(compendium-4, articles-6) cc(articles-6, and-7) nmod:of(compendium-4, documents-8) conj:and(articles-6, documents-8) cc:preconj(criticizing-10, either-9) dep(articles-6, criticizing-10) amod(policies-12, Soviet-11) dobj(criticizing-10, policies-12) cc(criticizing-10, or-13) dep(articles-6, containing-14) conj:or(criticizing-10, containing-14) dobj(containing-14, facts-15) acl(facts-15, perceived-16) mark(detrimental-19, to-17) cop(detrimental-19, be-18) xcomp(perceived-16, detrimental-19) case(prestige-22, to-20) amod(prestige-22, Soviet-21) nmod:to(detrimental-19, prestige-22) det(category-25, a-24) dobj(containing-14, category-25) conj:and(facts-15, category-25) nsubj(includes-27, category-25) ref(category-25, that-26) acl:relcl(category-25, includes-27) advmod(everything-29, virtually-28) dobj(includes-27, everything-29) case(Kissinger-32, by-30) compound(Kissinger-32, Henry-31) nmod:by(includes-27, Kissinger-32) nmod:poss(analyses-35, Kissinger-32) ref(Kissinger-32, whose-34) nsubjpass(despised-38, analyses-35) auxpass(despised-38, are-36) advmod(despised-38, especially-37) acl:relcl(Kissinger-32, despised-38) case(Kremlin-41, by-39) det(Kremlin-41, the-40) nmod:by(despised-38, Kremlin-41) det:predet(rhetoric-46, all-43) det(rhetoric-46, the-44) amod(rhetoric-46, evil-empire-45) dobj(containing-14, rhetoric-46) conj:and(facts-15, rhetoric-46) case(Reagan-51, of-47) amod(Reagan-51, former-48) compound(Reagan-51, president-49) compound(Reagan-51, Ronald-50) nmod:of(rhetoric-46, Reagan-51) cc(facts-15, and-53) dobj(containing-14, columns-54) conj:and(facts-15, columns-54) case(Anderson-57, by-55) compound(Anderson-57, Jack-56) nmod:by(columns-54, Anderson-57) compound(Evans-60, Rowland-59) nmod:by(columns-54, Evans-60) conj:and(Anderson-57, Evans-60) cc(Anderson-57, and-61) compound(Novak-63, Robert-62) nmod:by(columns-54, Novak-63) conj:and(Anderson-57, Novak-63) cc(facts-15, and-65) compound(Will-67, George-66) dobj(containing-14, Will-67) conj:and(facts-15, Will-67)  "
"He insisted on speaking his mind , criticizing in particular the national government 's disregard for basic human rights .","He/PRP insisted/VBD on/IN speaking/VBG his/PRP$ mind/NN ,/, criticizing/VBG in/IN particular/JJ the/DT national/JJ government/NN 's/POS disregard/NNS for/IN basic/JJ human/JJ rights/NNS ./."," nsubj(insisted-2, He-1) root(ROOT-0, insisted-2) mark(speaking-4, on-3) advcl(insisted-2, speaking-4) nmod:poss(mind-6, his-5) dobj(speaking-4, mind-6) xcomp(insisted-2, criticizing-8) case(disregard-15, in-9) amod(disregard-15, particular-10) det(government-13, the-11) amod(government-13, national-12) nmod:poss(disregard-15, government-13) case(government-13, 's-14) nmod:in(criticizing-8, disregard-15) case(rights-19, for-16) amod(rights-19, basic-17) amod(rights-19, human-18) nmod:for(disregard-15, rights-19)  "
Dannemeyer first backed a resolution criticizing Wilson for agreeing to an $8 billion tax increase .,Dannemeyer/NNP first/RB backed/VBD a/DT resolution/NN criticizing/VBG Wilson/NNP for/IN agreeing/VBG to/TO an/DT $/$ 8/CD billion/CD tax/NN increase/NN ./.," nsubj(backed-3, Dannemeyer-1) advmod(backed-3, first-2) root(ROOT-0, backed-3) det(resolution-5, a-4) dobj(backed-3, resolution-5) acl(resolution-5, criticizing-6) dobj(criticizing-6, Wilson-7) mark(agreeing-9, for-8) acl(Wilson-7, agreeing-9) case(increase-16, to-10) det(increase-16, an-11) amod(increase-16, $-12) compound(billion-14, 8-13) nummod($-12, billion-14) compound(increase-16, tax-15) nmod:to(agreeing-9, increase-16)  "
"More significant , they balked at criticizing black behavior .","More/RBR significant/JJ ,/, they/PRP balked/VBD at/IN criticizing/VBG black/JJ behavior/NN ./."," advmod(significant-2, More-1) ccomp(balked-5, significant-2) nsubj(balked-5, they-4) root(ROOT-0, balked-5) mark(criticizing-7, at-6) advcl(balked-5, criticizing-7) amod(behavior-9, black-8) dobj(criticizing-7, behavior-9)  "
"The House Budget Committee further undermined confidence in the FDIC by criticizing its 1988 rescue of First Republic Bank of Dallas , charging that "" preposterous tax breaks "" could double the original cost estimates of more than $2 billion .","The/DT House/NNP Budget/NNP Committee/NNP further/RB undermined/VBD confidence/NN in/IN the/DT FDIC/NNP by/IN criticizing/VBG its/PRP$ 1988/CD rescue/NN of/IN First/NNP Republic/NNP Bank/NNP of/IN Dallas/NNP ,/, charging/VBG that/DT ''/'' preposterous/JJ tax/NN breaks/NNS ''/'' could/MD double/VB the/DT original/JJ cost/NN estimates/NNS of/IN more/JJR than/IN $/$ 2/CD billion/CD ./."," det(Committee-4, The-1) compound(Committee-4, House-2) compound(Committee-4, Budget-3) nsubj(undermined-6, Committee-4) advmod(undermined-6, further-5) root(ROOT-0, undermined-6) dobj(undermined-6, confidence-7) case(FDIC-10, in-8) det(FDIC-10, the-9) nmod:in(undermined-6, FDIC-10) mark(criticizing-12, by-11) advcl(undermined-6, criticizing-12) nmod:poss(rescue-15, its-13) nummod(rescue-15, 1988-14) dobj(criticizing-12, rescue-15) case(Bank-19, of-16) compound(Bank-19, First-17) compound(Bank-19, Republic-18) nmod:of(rescue-15, Bank-19) case(Dallas-21, of-20) nmod:of(Bank-19, Dallas-21) dep(criticizing-12, charging-23) dobj(charging-23, that-24) amod(breaks-28, preposterous-26) compound(breaks-28, tax-27) nsubj(double-31, breaks-28) aux(double-31, could-30) acl:relcl(that-24, double-31) det(estimates-35, the-32) amod(estimates-35, original-33) compound(estimates-35, cost-34) dobj(double-31, estimates-35) case($-39, of-36) advmod($-39, more-37) mwe(more-37, than-38) nmod:of(estimates-35, $-39) compound(billion-41, 2-40) nummod($-39, billion-41)  "
"Though he had spent his entire career criticizing blacks for ascribing their condition to race , Thomas reached for a racial rock and angrily hurled it at the monolith that comprised the Senate Judiciary Committee .","Though/IN he/PRP had/VBD spent/VBN his/PRP$ entire/JJ career/NN criticizing/VBG blacks/NNS for/IN ascribing/VBG their/PRP$ condition/NN to/TO race/NN ,/, Thomas/NNP reached/VBD for/IN a/DT racial/JJ rock/NN and/CC angrily/RB hurled/VBN it/PRP at/IN the/DT monolith/NN that/WDT comprised/VBN the/DT Senate/NNP Judiciary/NNP Committee/NNP ./."," mark(spent-4, Though-1) nsubj(spent-4, he-2) aux(spent-4, had-3) advcl(reached-18, spent-4) nmod:poss(career-7, his-5) amod(career-7, entire-6) dobj(spent-4, career-7) xcomp(spent-4, criticizing-8) dobj(criticizing-8, blacks-9) mark(ascribing-11, for-10) advcl(criticizing-8, ascribing-11) nmod:poss(condition-13, their-12) dobj(ascribing-11, condition-13) case(race-15, to-14) nmod:to(ascribing-11, race-15) nsubj(reached-18, Thomas-17) nsubj(hurled-25, Thomas-17) root(ROOT-0, reached-18) case(rock-22, for-19) det(rock-22, a-20) amod(rock-22, racial-21) nmod:for(reached-18, rock-22) cc(reached-18, and-23) advmod(hurled-25, angrily-24) conj:and(reached-18, hurled-25) dobj(hurled-25, it-26) case(monolith-29, at-27) det(monolith-29, the-28) nmod:at(hurled-25, monolith-29) nsubj(comprised-31, monolith-29) ref(monolith-29, that-30) acl:relcl(monolith-29, comprised-31) det(Committee-35, the-32) compound(Committee-35, Senate-33) compound(Committee-35, Judiciary-34) dobj(comprised-31, Committee-35)  "
"Fulani , sitting in the audience , shouted the candidates down , criticizing the forum as too narrow because only the established candidates were invited to speak .","Fulani/NNP ,/, sitting/VBG in/IN the/DT audience/NN ,/, shouted/VBD the/DT candidates/NNS down/RP ,/, criticizing/VBG the/DT forum/NN as/RB too/RB narrow/JJ because/IN only/RB the/DT established/JJ candidates/NNS were/VBD invited/VBN to/TO speak/VB ./."," nsubj(shouted-8, Fulani-1) advcl(shouted-8, sitting-3) case(audience-6, in-4) det(audience-6, the-5) nmod:in(sitting-3, audience-6) root(ROOT-0, shouted-8) det(candidates-10, the-9) dobj(shouted-8, candidates-10) compound:prt(shouted-8, down-11) xcomp(shouted-8, criticizing-13) det(forum-15, the-14) nsubj(narrow-18, forum-15) advmod(narrow-18, as-16) advmod(narrow-18, too-17) xcomp(criticizing-13, narrow-18) mark(invited-25, because-19) advmod(candidates-23, only-20) det(candidates-23, the-21) amod(candidates-23, established-22) nsubjpass(invited-25, candidates-23) nsubj(speak-27, candidates-23) auxpass(invited-25, were-24) ccomp(narrow-18, invited-25) mark(speak-27, to-26) xcomp(invited-25, speak-27)  "
