sent,tags,parse
Live demonstrations helped students to understand and learn movement and increased students ' comfort level with dancing in an unfamiliar context .,Live/JJ demonstrations/NNS helped/VBD students/NNS to/TO understand/VB and/CC learn/VB movement/NN and/CC increased/VBD students/NNS '/POS comfort/NN level/NN with/IN dancing/NN in/IN an/DT unfamiliar/JJ context/NN ./.," amod(demonstrations-2, Live-1) nsubj(helped-3, demonstrations-2) nsubj(increased-11, demonstrations-2) root(ROOT-0, helped-3) dobj(helped-3, students-4) mark(understand-6, to-5) advcl(helped-3, understand-6) cc(understand-6, and-7) advcl(helped-3, learn-8) conj:and(understand-6, learn-8) dobj(understand-6, movement-9) cc(helped-3, and-10) conj:and(helped-3, increased-11) nmod:poss(level-15, students-12) case(students-12, '-13) compound(level-15, comfort-14) dobj(increased-11, level-15) case(dancing-17, with-16) nmod:with(increased-11, dancing-17) case(context-21, in-18) det(context-21, an-19) amod(context-21, unfamiliar-20) nmod:in(increased-11, context-21)  "
"( n10 ) There are parallels between the final scene of the play and the graduation : it is early summer , there is champagne , dancing , and laughter .","-LRB-/-LRB- n10/CD -RRB-/-RRB- There/EX are/VBP parallels/NNS between/IN the/DT final/JJ scene/NN of/IN the/DT play/NN and/CC the/DT graduation/NN :/: it/PRP is/VBZ early/JJ summer/NN ,/, there/EX is/VBZ champagne/NN ,/, dancing/NN ,/, and/CC laughter/NN ./."," dep(are-5, n10-2) expl(are-5, There-4) advcl(is-24, are-5) nsubj(are-5, parallels-6) case(scene-10, between-7) det(scene-10, the-8) amod(scene-10, final-9) nmod:between(parallels-6, scene-10) case(play-13, of-11) det(play-13, the-12) nmod:of(scene-10, play-13) cc(play-13, and-14) det(graduation-16, the-15) nmod:of(scene-10, graduation-16) conj:and(play-13, graduation-16) nsubj(is-19, it-18) dep(parallels-6, is-19) amod(summer-21, early-20) nmod:tmod(is-19, summer-21) expl(is-24, there-23) root(ROOT-0, is-24) nsubj(is-24, champagne-25) nsubj(is-24, dancing-27) conj:and(champagne-25, dancing-27) cc(champagne-25, and-29) nsubj(is-24, laughter-30) conj:and(champagne-25, laughter-30)  "
"In this respect , the dancing "" Hamara "" ( which in Finish means both "" twiight "" and "" obscure "" ) is an important , unifying principle referring among other things to the Pre-Socratic philosopher Heraclitus , ( n4 ) who was also known by the name Skoteinos , "" Hamara , "" or "" Obscurc . ""","In/IN this/DT respect/NN ,/, the/DT dancing/VBG ''/'' Hamara/NNP ''/'' -LRB-/-LRB- which/WDT in/IN Finish/NNP means/VBZ both/DT ''/'' twiight/VBN ''/'' and/CC ''/'' obscure/NNP ''/'' -RRB-/-RRB- is/VBZ an/DT important/JJ ,/, unifying/JJ principle/NN referring/VBG among/IN other/JJ things/NNS to/TO the/DT Pre-Socratic/NNP philosopher/NNP Heraclitus/NNP ,/, -LRB-/-LRB- n4/NNP -RRB-/-RRB- who/WP was/VBD also/RB known/VBN by/IN the/DT name/NN Skoteinos/NNS ,/, ''/'' Hamara/NNP ,/, ''/'' or/CC ''/'' Obscurc/CD ./. ''/''"," case(respect-3, In-1) det(respect-3, this-2) nmod:in(principle-29, respect-3) nsubj(principle-29, the-5) acl(the-5, dancing-6) dobj(dancing-6, Hamara-8) dobj(means-14, which-11) nmod(means-14, in-12) nsubj(means-14, Finish-13) dep(the-5, means-14) dobj(means-14, both-15) acl(both-15, twiight-17) cc(means-14, and-19) dep(the-5, obscure-21) conj:and(means-14, obscure-21) cop(principle-29, is-24) det(principle-29, an-25) amod(unifying-28, important-26) amod(principle-29, unifying-28) root(ROOT-0, principle-29) dep(principle-29, referring-30) case(things-33, among-31) amod(things-33, other-32) nmod:among(referring-30, things-33) nsubjpass(known-46, things-33) case(Heraclitus-38, to-34) det(Heraclitus-38, the-35) compound(Heraclitus-38, Pre-Socratic-36) compound(Heraclitus-38, philosopher-37) nmod:to(things-33, Heraclitus-38) appos(things-33, n4-41) ref(things-33, who-43) auxpass(known-46, was-44) advmod(known-46, also-45) acl:relcl(things-33, known-46) case(Skoteinos-50, by-47) det(Skoteinos-50, the-48) compound(Skoteinos-50, name-49) nmod:by(known-46, Skoteinos-50) dep(Skoteinos-50, Hamara-53) cc(referring-30, or-56) dep(principle-29, Obscurc-58) conj:or(referring-30, Obscurc-58)  "
"( n5 ) Thus , being open to various interpretations , the "" girl "" is a close parallel to Anna Livia Plurabelle in Finnegans Wake , whereas the male speaker or the dancing Obscure can at times be seen as a sort of all-around-figure , an everyman in the sense of Humphrey Chimpden Earwicker , "" Here Comes Everybody . ""","-LRB-/-LRB- n5/NNP -RRB-/-RRB- Thus/RB ,/, being/VBG open/JJ to/TO various/JJ interpretations/NNS ,/, the/NN ''/'' girl/NN ''/'' is/VBZ a/DT close/JJ parallel/NN to/TO Anna/NNP Livia/NNP Plurabelle/NNP in/IN Finnegans/NNP Wake/NNP ,/, whereas/IN the/DT male/JJ speaker/NN or/CC the/DT dancing/NN Obscure/NN can/MD at/IN times/NNS be/VB seen/VBN as/IN a/DT sort/NN of/IN all-around-figure/NN ,/, an/DT everyman/NN in/IN the/DT sense/NN of/IN Humphrey/NNP Chimpden/NNP Earwicker/NNP ,/, ''/'' Here/RB Comes/VBZ Everybody/NN ./. ''/''"," nsubj(parallel-19, n5-2) advmod(parallel-19, Thus-4) cop(open-7, being-6) dep(parallel-19, open-7) case(girl-14, to-8) amod(girl-14, various-9) compound(girl-14, interpretations-10) dep(girl-14, the-12) nmod:to(open-7, girl-14) cop(parallel-19, is-16) det(parallel-19, a-17) amod(parallel-19, close-18) ccomp(Comes-59, parallel-19) case(Plurabelle-23, to-20) compound(Plurabelle-23, Anna-21) compound(Plurabelle-23, Livia-22) nmod:to(parallel-19, Plurabelle-23) case(Wake-26, in-24) compound(Wake-26, Finnegans-25) nmod:in(Plurabelle-23, Wake-26) mark(seen-40, whereas-28) det(speaker-31, the-29) amod(speaker-31, male-30) nsubjpass(seen-40, speaker-31) cc(speaker-31, or-32) det(Obscure-35, the-33) compound(Obscure-35, dancing-34) conj:or(speaker-31, Obscure-35) nsubjpass(seen-40, Obscure-35) aux(seen-40, can-36) case(times-38, at-37) nmod:at(seen-40, times-38) auxpass(seen-40, be-39) advcl(parallel-19, seen-40) case(sort-43, as-41) det(sort-43, a-42) nmod:as(seen-40, sort-43) case(all-around-figure-45, of-44) nmod:of(sort-43, all-around-figure-45) det(everyman-48, an-47) appos(all-around-figure-45, everyman-48) case(sense-51, in-49) det(sense-51, the-50) nmod:in(everyman-48, sense-51) case(Earwicker-55, of-52) compound(Earwicker-55, Humphrey-53) compound(Earwicker-55, Chimpden-54) nmod:of(sense-51, Earwicker-55) advmod(Comes-59, Here-58) root(ROOT-0, Comes-59) dobj(Comes-59, Everybody-60)  "
"In combining this image with the dancing "" Hamara "" and the fragments of Heraclitus , Saarikoski is accentuating the painfulness of the human condition arising from the everlasting cycle of opposites -- life and death , day and night .","In/IN combining/VBG this/DT image/NN with/IN the/DT dancing/NN ''/'' Hamara/NNP ''/'' and/CC the/DT fragments/NNS of/IN Heraclitus/NNP ,/, Saarikoski/NNP is/VBZ accentuating/VBG the/DT painfulness/NNS of/IN the/DT human/JJ condition/NN arising/VBG from/IN the/DT everlasting/JJ cycle/NN of/IN opposites/NNS --/: life/NN and/CC death/NN ,/, day/NN and/CC night/NN ./."," mark(combining-2, In-1) advcl(accentuating-19, combining-2) det(image-4, this-3) dobj(combining-2, image-4) case(Hamara-9, with-5) det(Hamara-9, the-6) compound(Hamara-9, dancing-7) nmod:with(combining-2, Hamara-9) cc(Hamara-9, and-11) det(fragments-13, the-12) nmod:with(combining-2, fragments-13) conj:and(Hamara-9, fragments-13) case(Heraclitus-15, of-14) nmod:of(fragments-13, Heraclitus-15) nsubj(accentuating-19, Saarikoski-17) aux(accentuating-19, is-18) root(ROOT-0, accentuating-19) det(painfulness-21, the-20) dobj(accentuating-19, painfulness-21) case(condition-25, of-22) det(condition-25, the-23) amod(condition-25, human-24) nmod:of(painfulness-21, condition-25) acl(condition-25, arising-26) case(cycle-30, from-27) det(cycle-30, the-28) amod(cycle-30, everlasting-29) nmod:from(arising-26, cycle-30) case(opposites-32, of-31) nmod:of(cycle-30, opposites-32) dep(condition-25, life-34) cc(life-34, and-35) dep(condition-25, death-36) conj:and(life-34, death-36) conj:and(life-34, day-38) conj:and(death-36, day-38) cc(death-36, and-39) conj:and(life-34, night-40) conj:and(death-36, night-40)  "
", board games , sports , arts and crafts , dancing , reading ) .",",/, board/NN games/NNS ,/, sports/NNS ,/, arts/NNS and/CC crafts/NNS ,/, dancing/NN ,/, reading/VBZ -RRB-/-RRB- ./."," compound(games-3, board-2) nsubj(reading-13, games-3) appos(games-3, sports-5) conj:and(games-3, arts-7) nsubj(reading-13, arts-7) cc(games-3, and-8) conj:and(games-3, crafts-9) nsubj(reading-13, crafts-9) appos(games-3, dancing-11) root(ROOT-0, reading-13)  "
"( 1911 ) ; "" As a Scout , fire will be your constant companion in outdoor adventures "" 0948 ) ; "" While the fire is leaping high , your singing will be as gay as the dancing flames "" 0965 ) ; "" Campfire !","-LRB-/-LRB- 1911/NNP -RRB-/-RRB- ;/, ''/'' As/IN a/DT Scout/NNP ,/, fire/NN will/MD be/VB your/PRP$ constant/JJ companion/NN in/IN outdoor/JJ adventures/NNS ''/'' 0948/CD -RRB-/-RRB- ;/, ''/'' While/IN the/DT fire/NN is/VBZ leaping/VBG high/JJ ,/, your/PRP$ singing/NN will/MD be/VB as/IN gay/VBP as/IN the/DT dancing/NN flames/NNS ''/'' 0965/CD -RRB-/-RRB- ;/, ''/'' Campfire/VBP !/."," nsubj(Campfire-46, 1911-2) mark(companion-15, As-6) det(fire-10, a-7) compound(fire-10, Scout-8) nsubj(companion-15, fire-10) aux(companion-15, will-11) cop(companion-15, be-12) nmod:poss(companion-15, your-13) amod(companion-15, constant-14) dep(1911-2, companion-15) case(adventures-18, in-16) amod(adventures-18, outdoor-17) nmod:in(companion-15, adventures-18) dep(companion-15, 0948-20) mark(leaping-28, While-24) det(fire-26, the-25) nsubj(leaping-28, fire-26) aux(leaping-28, is-27) advcl(be-34, leaping-28) xcomp(leaping-28, high-29) nmod:poss(singing-32, your-31) nsubj(be-34, singing-32) aux(be-34, will-33) dep(1911-2, be-34) mark(gay-36, as-35) dep(be-34, gay-36) case(flames-40, as-37) det(flames-40, the-38) compound(flames-40, dancing-39) nmod:as(gay-36, flames-40) nmod:tmod(gay-36, 0965-42) root(ROOT-0, Campfire-46)  "
"Nike , HiTec , Tecnica U.S.A. and others produce boots that , even standing still , look like Gregory Hines dancing in them .","Nike/NNP ,/, HiTec/NNP ,/, Tecnica/NNP U.S.A./NNP and/CC others/NNS produce/VBP boots/NNS that/IN ,/, even/RB standing/NN still/RB ,/, look/VBP like/IN Gregory/NNP Hines/NNP dancing/VBG in/IN them/PRP ./."," compound(U.S.A.-6, Nike-1) appos(U.S.A.-6, HiTec-3) appos(U.S.A.-6, Tecnica-5) nsubj(produce-9, U.S.A.-6) cc(U.S.A.-6, and-7) conj:and(U.S.A.-6, others-8) nsubj(produce-9, others-8) root(ROOT-0, produce-9) dobj(produce-9, boots-10) mark(look-17, that-11) advmod(standing-14, even-13) dep(look-17, standing-14) advmod(standing-14, still-15) ccomp(produce-9, look-17) case(Hines-20, like-18) compound(Hines-20, Gregory-19) nmod:like(look-17, Hines-20) acl(Hines-20, dancing-21) case(them-23, in-22) nmod:in(dancing-21, them-23)  "
"A student of classical ballet since the age of five , Vivino became captivated by the rhythms of Balkan folk dancing while in college .","A/DT student/NN of/IN classical/JJ ballet/NNS since/IN the/DT age/NN of/IN five/CD ,/, Vivino/NNP became/VBD captivated/VBN by/IN the/DT rhythms/NNS of/IN Balkan/NNP folk/NN dancing/NN while/NN in/IN college/NN ./."," det(student-2, A-1) ccomp(became-13, student-2) case(ballet-5, of-3) amod(ballet-5, classical-4) nmod:of(student-2, ballet-5) case(age-8, since-6) det(age-8, the-7) nmod:since(ballet-5, age-8) case(five-10, of-9) nmod:of(age-8, five-10) nsubj(became-13, Vivino-12) root(ROOT-0, became-13) xcomp(became-13, captivated-14) case(rhythms-17, by-15) det(rhythms-17, the-16) nmod:by(captivated-14, rhythms-17) case(while-22, of-18) compound(while-22, Balkan-19) compound(while-22, folk-20) compound(while-22, dancing-21) nmod:of(rhythms-17, while-22) case(college-24, in-23) nmod:in(while-22, college-24)  "
"Since most of the females on the scene were relegated to standing by the stage , dancing and cheering on the guys , there was initial resistance to my performance .","Since/IN most/JJS of/IN the/DT females/NNS on/IN the/DT scene/NN were/VBD relegated/VBN to/TO standing/VBG by/IN the/DT stage/NN ,/, dancing/VBG and/CC cheering/VBG on/IN the/DT guys/NNS ,/, there/EX was/VBD initial/JJ resistance/NN to/TO my/PRP$ performance/NN ./."," mark(relegated-10, Since-1) nsubjpass(relegated-10, most-2) case(females-5, of-3) det(females-5, the-4) nmod:of(most-2, females-5) case(scene-8, on-6) det(scene-8, the-7) nmod:on(females-5, scene-8) auxpass(relegated-10, were-9) advcl(was-25, relegated-10) mark(standing-12, to-11) advcl(relegated-10, standing-12) case(stage-15, by-13) det(stage-15, the-14) nmod:by(standing-12, stage-15) advcl(relegated-10, dancing-17) conj:and(standing-12, dancing-17) cc(standing-12, and-18) advcl(relegated-10, cheering-19) conj:and(standing-12, cheering-19) case(guys-22, on-20) det(guys-22, the-21) nmod:on(cheering-19, guys-22) expl(was-25, there-24) root(ROOT-0, was-25) amod(resistance-27, initial-26) nsubj(was-25, resistance-27) case(performance-30, to-28) nmod:poss(performance-30, my-29) nmod:to(resistance-27, performance-30)  "
"Cheering , dancing , people are exchanging the clenched-fist salutes of liberation and showing the colors of their movement in clothes , flags , scraps of paper stapled together .","Cheering/VBG ,/, dancing/VBG ,/, people/NNS are/VBP exchanging/VBG the/DT clenched-fist/JJ salutes/NNS of/IN liberation/NN and/CC showing/VBG the/DT colors/NNS of/IN their/PRP$ movement/NN in/IN clothes/NNS ,/, flags/NNS ,/, scraps/NNS of/IN paper/NN stapled/VBN together/RB ./."," advcl(exchanging-7, Cheering-1) dep(Cheering-1, dancing-3) nsubj(exchanging-7, people-5) nsubj(showing-14, people-5) aux(exchanging-7, are-6) root(ROOT-0, exchanging-7) det(salutes-10, the-8) amod(salutes-10, clenched-fist-9) dobj(exchanging-7, salutes-10) case(liberation-12, of-11) nmod:of(salutes-10, liberation-12) cc(exchanging-7, and-13) conj:and(exchanging-7, showing-14) det(colors-16, the-15) dobj(showing-14, colors-16) case(movement-19, of-17) nmod:poss(movement-19, their-18) nmod:of(colors-16, movement-19) case(clothes-21, in-20) nmod:in(showing-14, clothes-21) appos(clothes-21, flags-23) dobj(showing-14, scraps-25) case(paper-27, of-26) nmod:of(scraps-25, paper-27) acl(paper-27, stapled-28) advmod(stapled-28, together-29)  "
"But neither golf nor tennis , dancing nor sailing , is the object of the club 's existence .","But/CC neither/CC golf/NN nor/CC tennis/NN ,/, dancing/NN nor/CC sailing/NN ,/, is/VBZ the/DT object/NN of/IN the/DT club/NN 's/POS existence/NN ./."," cc(object-13, But-1) cc:preconj(golf-3, neither-2) nsubj(object-13, golf-3) cc(golf-3, nor-4) conj:nor(golf-3, tennis-5) nsubj(object-13, tennis-5) conj:nor(golf-3, dancing-7) conj:nor(tennis-5, dancing-7) cc(tennis-5, nor-8) conj:nor(golf-3, sailing-9) conj:nor(tennis-5, sailing-9) cop(object-13, is-11) det(object-13, the-12) root(ROOT-0, object-13) case(existence-18, of-14) det(club-16, the-15) nmod:poss(existence-18, club-16) case(club-16, 's-17) nmod:of(object-13, existence-18)  "
"Chicago 's Olympia Fields Country Club owned 692 acres , featured seventy-two holes of golf , sixty homes , its own fire department , two thousand caddies , dining facilities that could feed fourteen hundred people and even an outdoor dancing pavilion . ""","Chicago/NNP 's/POS Olympia/NNP Fields/NNP Country/NNP Club/NNP owned/VBD 692/CD acres/NNS ,/, featured/JJ seventy-two/JJ holes/NNS of/IN golf/NN ,/, sixty/JJ homes/NNS ,/, its/PRP$ own/JJ fire/NN department/NN ,/, two/CD thousand/CD caddies/NNS ,/, dining/NN facilities/NNS that/WDT could/MD feed/VB fourteen/CD hundred/CD people/NNS and/CC even/RB an/DT outdoor/JJ dancing/NN pavilion/NN ./. ''/''"," nmod:poss(Club-6, Chicago-1) case(Chicago-1, 's-2) compound(Club-6, Olympia-3) compound(Club-6, Fields-4) compound(Club-6, Country-5) nsubj(owned-7, Club-6) root(ROOT-0, owned-7) nummod(acres-9, 692-8) dobj(owned-7, acres-9) amod(holes-13, featured-11) amod(holes-13, seventy-two-12) dobj(owned-7, holes-13) conj:and(acres-9, holes-13) case(golf-15, of-14) nmod:of(holes-13, golf-15) amod(homes-18, sixty-17) dobj(owned-7, homes-18) conj:and(acres-9, homes-18) nmod:poss(department-23, its-20) amod(department-23, own-21) compound(department-23, fire-22) dobj(owned-7, department-23) conj:and(acres-9, department-23) nummod(caddies-27, two-25) nummod(caddies-27, thousand-26) dobj(owned-7, caddies-27) conj:and(acres-9, caddies-27) compound(facilities-30, dining-29) dobj(owned-7, facilities-30) conj:and(acres-9, facilities-30) nsubj(feed-33, facilities-30) ref(facilities-30, that-31) aux(feed-33, could-32) acl:relcl(facilities-30, feed-33) nummod(people-36, fourteen-34) nummod(people-36, hundred-35) dobj(feed-33, people-36) cc(acres-9, and-37) advmod(pavilion-42, even-38) det(pavilion-42, an-39) amod(pavilion-42, outdoor-40) compound(pavilion-42, dancing-41) dobj(owned-7, pavilion-42) conj:and(acres-9, pavilion-42)  "
There were Sandinista music videos with singing and dancing that could send Paula Abdul back to wagging pom-poms for the L.A. Lakers .,There/EX were/VBD Sandinista/JJ music/NN videos/NNS with/IN singing/NN and/CC dancing/NN that/WDT could/MD send/VB Paula/NNP Abdul/NNP back/RB to/TO wagging/VBG pom-poms/NNS for/IN the/DT L.A./NNP Lakers/NNPS ./.," expl(were-2, There-1) root(ROOT-0, were-2) amod(videos-5, Sandinista-3) compound(videos-5, music-4) nsubj(were-2, videos-5) nsubj(send-12, videos-5) case(singing-7, with-6) nmod:with(videos-5, singing-7) cc(singing-7, and-8) nmod:with(videos-5, dancing-9) conj:and(singing-7, dancing-9) ref(videos-5, that-10) aux(send-12, could-11) acl:relcl(videos-5, send-12) compound(Abdul-14, Paula-13) dobj(send-12, Abdul-14) advmod(send-12, back-15) case(pom-poms-18, to-16) amod(pom-poms-18, wagging-17) nmod:to(back-15, pom-poms-18) case(Lakers-22, for-19) det(Lakers-22, the-20) compound(Lakers-22, L.A.-21) nmod:for(pom-poms-18, Lakers-22)  "
"<p> Me , I was singing myself , making up little tunes and dancing and capering around : TABLE <p> I rushed out to gloat .","<p>/VB Me/PRP ,/, I/PRP was/VBD singing/VBG myself/PRP ,/, making/VBG up/RP little/JJ tunes/NNS and/CC dancing/VBG and/CC capering/VBG around/RB :/: TABLE/NNP <p>/VBP I/PRP rushed/VBD out/RP to/TO gloat/VB ./."," ccomp(singing-6, <p>-1) dobj(<p>-1, Me-2) nsubj(singing-6, I-4) nsubj(making-9, I-4) nsubj(dancing-14, I-4) aux(singing-6, was-5) root(ROOT-0, singing-6) dobj(singing-6, myself-7) conj:and(singing-6, making-9) compound:prt(making-9, up-10) amod(tunes-12, little-11) dobj(making-9, tunes-12) cc(singing-6, and-13) conj:and(singing-6, dancing-14) cc(dancing-14, and-15) conj:and(singing-6, capering-16) conj:and(dancing-14, capering-16) advmod(dancing-14, around-17) nsubj(<p>-20, TABLE-19) parataxis(singing-6, <p>-20) nsubj(rushed-22, I-21) nsubj(gloat-25, I-21) ccomp(<p>-20, rushed-22) compound:prt(rushed-22, out-23) mark(gloat-25, to-24) xcomp(rushed-22, gloat-25)  "
<p> The evening concluded with dancing to swing jazz encouraged by three open bars .,<p>/NN The/DT evening/NN concluded/VBD with/IN dancing/VBG to/TO swing/VB jazz/NN encouraged/VBN by/IN three/CD open/JJ bars/NNS ./.," nsubj(concluded-4, <p>-1) det(evening-3, The-2) nmod:tmod(concluded-4, evening-3) root(ROOT-0, concluded-4) mark(dancing-6, with-5) advcl(concluded-4, dancing-6) mark(swing-8, to-7) xcomp(dancing-6, swing-8) dobj(swing-8, jazz-9) acl(jazz-9, encouraged-10) case(bars-14, by-11) nummod(bars-14, three-12) amod(bars-14, open-13) nmod:by(encouraged-10, bars-14)  "
"Now they were being feted by the governor and the mayor , treated to dinner and dancing and a Rita Moreno stage show .","Now/RB they/PRP were/VBD being/VBG feted/VBN by/IN the/DT governor/NN and/CC the/DT mayor/NN ,/, treated/VBN to/TO dinner/NN and/CC dancing/NN and/CC a/DT Rita/NNP Moreno/NNP stage/NN show/NN ./."," advmod(feted-5, Now-1) nsubjpass(feted-5, they-2) aux(feted-5, were-3) auxpass(feted-5, being-4) root(ROOT-0, feted-5) case(governor-8, by-6) det(governor-8, the-7) nmod:by(feted-5, governor-8) cc(governor-8, and-9) det(mayor-11, the-10) nmod:by(feted-5, mayor-11) conj:and(governor-8, mayor-11) acl(mayor-11, treated-13) case(dinner-15, to-14) nmod:to(treated-13, dinner-15) cc(dinner-15, and-16) nmod:to(treated-13, dancing-17) conj:and(dinner-15, dancing-17) cc(dinner-15, and-18) det(show-23, a-19) compound(show-23, Rita-20) compound(show-23, Moreno-21) compound(show-23, stage-22) nmod:to(treated-13, show-23) conj:and(dinner-15, show-23)  "
( The muggers needed extra cash to go dancing at Roseland . ),-LRB-/-LRB- The/DT muggers/NNS needed/VBD extra/JJ cash/NN to/TO go/VB dancing/NN at/IN Roseland/NNP ./. -RRB-/-RRB-," det(muggers-3, The-2) nsubj(needed-4, muggers-3) root(ROOT-0, needed-4) amod(cash-6, extra-5) dobj(needed-4, cash-6) mark(go-8, to-7) advcl(needed-4, go-8) dobj(go-8, dancing-9) case(Roseland-11, at-10) nmod:at(go-8, Roseland-11)  "
"It is to be replaced , apparently ( we must be ever careful to avoid offending racial or ethnic sensitivities ) , with a hodgepodge of world culture : the constitutional principles of the Iroquois , perhaps , the communitarian tribal structure of the Yoruba , Balinese dancing , Maori agriculture , Eskimo bone carving .","It/PRP is/VBZ to/TO be/VB replaced/VBN ,/, apparently/RB -LRB-/-LRB- we/PRP must/MD be/VB ever/RB careful/JJ to/TO avoid/VB offending/VBG racial/JJ or/CC ethnic/JJ sensitivities/NNS -RRB-/-RRB- ,/, with/IN a/DT hodgepodge/NN of/IN world/NN culture/NN :/: the/DT constitutional/JJ principles/NNS of/IN the/DT Iroquois/NNPS ,/, perhaps/RB ,/, the/DT communitarian/JJ tribal/JJ structure/NN of/IN the/DT Yoruba/NNP ,/, Balinese/NNP dancing/NNP ,/, Maori/NNP agriculture/NN ,/, Eskimo/NNP bone/NN carving/NNS ./."," nsubj(hodgepodge-25, It-1) cop(hodgepodge-25, is-2) mark(replaced-5, to-3) auxpass(replaced-5, be-4) ccomp(hodgepodge-25, replaced-5) advmod(replaced-5, apparently-7) nsubj(careful-13, we-9) nsubj(avoid-15, we-9) aux(careful-13, must-10) cop(careful-13, be-11) advmod(careful-13, ever-12) parataxis(replaced-5, careful-13) mark(avoid-15, to-14) xcomp(careful-13, avoid-15) xcomp(avoid-15, offending-16) amod(sensitivities-20, racial-17) cc(racial-17, or-18) conj:or(racial-17, ethnic-19) amod(sensitivities-20, ethnic-19) dobj(offending-16, sensitivities-20) case(hodgepodge-25, with-23) det(hodgepodge-25, a-24) root(ROOT-0, hodgepodge-25) case(culture-28, of-26) compound(culture-28, world-27) nmod:of(hodgepodge-25, culture-28) det(principles-32, the-30) amod(principles-32, constitutional-31) dep(hodgepodge-25, principles-32) case(Iroquois-35, of-33) det(Iroquois-35, the-34) nmod:of(principles-32, Iroquois-35) advmod(hodgepodge-25, perhaps-37) det(structure-42, the-39) amod(structure-42, communitarian-40) amod(structure-42, tribal-41) appos(hodgepodge-25, structure-42) case(Yoruba-45, of-43) det(Yoruba-45, the-44) nmod:of(structure-42, Yoruba-45) compound(dancing-48, Balinese-47) appos(hodgepodge-25, dancing-48) compound(carving-55, Maori-50) compound(carving-55, agriculture-51) dep(carving-55, Eskimo-53) compound(carving-55, bone-54) appos(dancing-48, carving-55)  "
"<p> Companies like PNB regularly show off fine ballerinas in the Nutcracker , but great dancing , while always welcome , is n't really the point .","<p>/NN Companies/NNS like/IN PNB/NNP regularly/RB show/VBP off/RP fine/JJ ballerinas/NNS in/IN the/DT Nutcracker/NNP ,/, but/CC great/JJ dancing/NN ,/, while/IN always/RB welcome/JJ ,/, is/VBZ n't/RB really/RB the/DT point/NN ./."," compound(Companies-2, <p>-1) nsubj(show-6, Companies-2) case(PNB-4, like-3) nmod:like(Companies-2, PNB-4) advmod(show-6, regularly-5) root(ROOT-0, show-6) compound:prt(show-6, off-7) amod(ballerinas-9, fine-8) dobj(show-6, ballerinas-9) case(Nutcracker-12, in-10) det(Nutcracker-12, the-11) nmod:in(ballerinas-9, Nutcracker-12) cc(show-6, but-14) amod(dancing-16, great-15) nsubj(point-26, dancing-16) mark(welcome-20, while-18) advmod(welcome-20, always-19) dep(point-26, welcome-20) cop(point-26, is-22) neg(point-26, n't-23) advmod(point-26, really-24) det(point-26, the-25) conj:but(show-6, point-26)  "
Ballet in this country was n't founded on great dancing ; it was founded on the single-minded zeal of a few people who loved classical dancing and insisted their hometowns support it .,Ballet/NNP in/IN this/DT country/NN was/VBD n't/RB founded/VBN on/IN great/JJ dancing/NN ;/: it/PRP was/VBD founded/VBN on/IN the/DT single-minded/JJ zeal/NN of/IN a/DT few/JJ people/NNS who/WP loved/VBD classical/JJ dancing/NN and/CC insisted/VBD their/PRP$ hometowns/NNS support/VB it/PRP ./.," nsubjpass(founded-7, Ballet-1) case(country-4, in-2) det(country-4, this-3) nmod:in(Ballet-1, country-4) auxpass(founded-7, was-5) neg(founded-7, n't-6) root(ROOT-0, founded-7) case(dancing-10, on-8) amod(dancing-10, great-9) nmod:on(founded-7, dancing-10) nsubjpass(founded-14, it-12) auxpass(founded-14, was-13) parataxis(founded-7, founded-14) case(zeal-18, on-15) det(zeal-18, the-16) amod(zeal-18, single-minded-17) nmod:on(founded-14, zeal-18) case(people-22, of-19) det(people-22, a-20) amod(people-22, few-21) nmod:of(zeal-18, people-22) nsubj(loved-24, people-22) nsubj(insisted-28, people-22) ref(people-22, who-23) acl:relcl(people-22, loved-24) amod(dancing-26, classical-25) dobj(loved-24, dancing-26) cc(loved-24, and-27) acl:relcl(people-22, insisted-28) conj:and(loved-24, insisted-28) nmod:poss(hometowns-30, their-29) nsubj(support-31, hometowns-30) ccomp(insisted-28, support-31) dobj(support-31, it-32)  "
"<p> And when you 've had it with dreams and inadequate dancing , there are Nutcrackers that function as the Pepto-Bismol for too many ballet sweets .","<p>/VB And/CC when/WRB you/PRP 've/VBP had/VBN it/PRP with/IN dreams/NNS and/CC inadequate/JJ dancing/NN ,/, there/EX are/VBP Nutcrackers/NNP that/WDT function/VBP as/IN the/DT Pepto-Bismol/NN for/IN too/RB many/JJ ballet/JJ sweets/NNS ./."," root(ROOT-0, <p>-1) cc(are-15, And-2) advmod(had-6, when-3) nsubj(had-6, you-4) aux(had-6, 've-5) advcl(are-15, had-6) dobj(had-6, it-7) case(dreams-9, with-8) nmod:with(had-6, dreams-9) cc(dreams-9, and-10) amod(dancing-12, inadequate-11) nmod:with(had-6, dancing-12) conj:and(dreams-9, dancing-12) expl(are-15, there-14) ccomp(<p>-1, are-15) nsubj(are-15, Nutcrackers-16) nsubj(function-18, Nutcrackers-16) ref(Nutcrackers-16, that-17) acl:relcl(Nutcrackers-16, function-18) case(Pepto-Bismol-21, as-19) det(Pepto-Bismol-21, the-20) nmod:as(function-18, Pepto-Bismol-21) case(sweets-26, for-22) advmod(many-24, too-23) amod(sweets-26, many-24) amod(sweets-26, ballet-25) nmod:for(Pepto-Bismol-21, sweets-26)  "
